reward,mean 100 episode reward,head,% time spent exploring,episodes,steps
0.007,0.0,2,9,660,71830
0.05100000000000004,0.0,3,9,661,71939
0.02000000000000001,0.0,3,9,662,72048
0.06700000000000005,0.0,6,9,663,72157
0.05600000000000004,0.0,0,9,664,72266
0.028000000000000018,0.0,3,9,665,72375
0.027000000000000017,0.0,6,9,666,72484
0.08100000000000006,0.0,3,9,667,72593
0.04900000000000004,0.0,9,9,668,72702
0.03300000000000002,0.0,6,9,669,72811
0.03000000000000002,0.0,3,9,670,72920
0.05400000000000004,0.0,2,9,671,73029
0.022000000000000013,0.0,2,9,672,73138
0.015000000000000006,0.0,2,9,673,73247
0.02900000000000002,0.0,6,9,674,73356
0.06300000000000004,0.0,4,9,675,73465
0.06800000000000005,0.0,6,9,676,73574
0.01900000000000001,0.0,0,9,677,73683
0.04500000000000003,0.0,4,9,678,73792
0.07600000000000005,0.0,9,9,679,73901
0.05200000000000004,0.0,2,9,680,74010
0.05300000000000004,0.0,1,9,681,74119
0.04900000000000004,0.0,6,9,682,74228
0.008,0.0,1,9,683,74337
0.10200000000000008,0.0,7,9,684,74446
0.025000000000000015,0.0,5,9,685,74555
0.026000000000000016,0.0,6,9,686,74664
0.03300000000000002,0.0,1,9,687,74773
0.04100000000000003,0.0,6,9,688,74882
0.023000000000000013,0.0,6,9,689,74991
0.03100000000000002,0.0,6,9,690,75100
0.037000000000000026,0.0,6,9,691,75209
0.013000000000000005,0.0,2,9,692,75318
0.058000000000000045,0.0,5,9,693,75427
0.037000000000000026,0.0,2,9,694,75536
0.04100000000000003,0.0,2,9,695,75645
0.03200000000000002,0.0,3,9,696,75754
0.03900000000000003,0.0,2,9,697,75863
0.017000000000000008,0.0,9,9,698,75972
0.07000000000000005,0.0,3,9,699,76081
0.037000000000000026,0.0,8,9,700,76190
0.012000000000000004,0.0,5,9,701,76299
0.04900000000000004,0.0,4,9,702,76408
0.04500000000000003,0.0,5,9,703,76517
0.04000000000000003,0.0,1,9,704,76626
0.048000000000000036,0.0,5,9,705,76735
0.05400000000000004,0.0,8,9,706,76844
0.0,0.0,2,9,707,76953
0.03900000000000003,0.0,9,9,708,77062
0.05500000000000004,0.0,9,9,709,77171
0.013000000000000005,0.0,5,9,710,77280
0.010000000000000002,0.0,6,9,711,77389
0.03800000000000003,0.0,4,9,712,77498
0.04000000000000003,0.0,0,9,713,77607
0.047000000000000035,0.0,8,9,714,77716
0.05600000000000004,0.0,5,9,715,77825
0.048000000000000036,0.0,5,9,716,77934
0.02100000000000001,0.0,5,9,717,78043
0.07400000000000005,0.0,1,9,718,78152
0.006,0.0,0,9,719,78261
0.036000000000000025,0.0,0,9,720,78370
0.047000000000000035,0.0,0,9,721,78479
0.014000000000000005,0.0,0,9,722,78588
0.012000000000000004,0.0,0,9,723,78697
0.06100000000000005,0.0,7,9,724,78806
0.03900000000000003,0.0,6,9,725,78915
0.08600000000000006,0.0,3,9,726,79024
0.05400000000000004,0.0,5,9,727,79133
0.05200000000000004,0.0,4,9,728,79242
0.028000000000000018,0.0,3,9,729,79351
0.02900000000000002,0.0,4,9,730,79460
0.05000000000000004,0.0,5,9,731,79569
0.036000000000000025,0.0,1,9,732,79678
0.04500000000000003,0.0,3,9,733,79787
0.03100000000000002,0.0,6,9,734,79896
0.06900000000000005,0.0,7,9,735,80005
0.046000000000000034,0.0,4,9,736,80114
0.03800000000000003,0.0,0,9,737,80223
0.059000000000000045,0.0,0,9,738,80332
0.05500000000000004,0.0,7,9,739,80441
0.05000000000000004,0.0,3,9,740,80550
0.015000000000000006,0.0,3,9,741,80659
0.014000000000000005,0.0,0,9,742,80768
0.05500000000000004,0.0,0,9,743,80877
0.017000000000000008,0.0,9,9,744,80986
0.04900000000000004,0.0,4,9,745,81095
0.03400000000000002,0.0,4,9,746,81204
0.037000000000000026,0.0,5,9,747,81313
0.017000000000000008,0.0,8,9,748,81422
0.01800000000000001,0.0,8,9,749,81531
0.03000000000000002,0.0,0,9,750,81640
0.006,0.0,1,9,751,81749
0.026000000000000016,0.0,5,9,752,81858
0.025000000000000015,0.0,9,9,753,81967
0.05000000000000004,0.0,9,9,754,82076
0.046000000000000034,0.0,6,9,755,82185
0.03000000000000002,0.0,1,9,756,82294
0.06500000000000004,0.0,4,9,757,82403
0.03000000000000002,0.0,0,9,758,82512
0.017000000000000008,0.0,4,9,759,82621
0.06700000000000005,0.0,7,9,760,82730
0.06300000000000004,0.0,7,9,761,82839
0.08300000000000006,0.0,7,9,762,82948
0.008,0.0,6,9,763,83057
0.022000000000000013,0.0,2,9,764,83166
0.02000000000000001,0.0,6,9,765,83275
0.047000000000000035,0.0,0,9,766,83384
0.017000000000000008,0.0,2,9,767,83493
0.05500000000000004,0.0,7,9,768,83602
0.048000000000000036,0.0,7,9,769,83711
0.05000000000000004,0.0,2,9,770,83820
0.06700000000000005,0.0,6,9,771,83929
0.036000000000000025,0.0,1,9,772,84038
0.047000000000000035,0.0,3,9,773,84147
0.04300000000000003,0.0,7,9,774,84256
0.03000000000000002,0.0,0,9,775,84365
0.04100000000000003,0.0,5,9,776,84474
0.009000000000000001,0.0,4,9,777,84583
0.016000000000000007,0.0,5,9,778,84692
0.013000000000000005,0.0,5,9,779,84801
0.04000000000000003,0.0,3,9,780,84910
0.048000000000000036,0.0,8,9,781,85019
0.05600000000000004,0.0,0,9,782,85128
0.03800000000000003,0.0,1,9,783,85237
0.02900000000000002,0.0,5,9,784,85346
0.03100000000000002,0.0,4,9,785,85455
0.08100000000000006,0.0,1,9,786,85564
0.02900000000000002,0.0,5,9,787,85673
0.058000000000000045,0.0,0,9,788,85782
0.022000000000000013,0.0,6,9,789,85891
0.014000000000000005,0.0,8,9,790,86000
0.04300000000000003,0.0,8,9,791,86109
0.010000000000000002,0.0,6,9,792,86218
0.03800000000000003,0.0,3,9,793,86327
0.022000000000000013,0.0,4,9,794,86436
0.08300000000000006,0.0,4,9,795,86545
0.005,0.0,3,9,796,86654
0.03900000000000003,0.0,6,9,797,86763
0.04500000000000003,0.0,5,9,798,86872
0.04300000000000003,0.0,9,9,799,86981
0.05300000000000004,0.0,8,9,800,87090
0.060000000000000046,0.0,1,9,801,87199
0.028000000000000018,0.0,3,9,802,87308
0.04100000000000003,0.0,8,9,803,87417
0.03100000000000002,0.0,1,9,804,87526
0.010000000000000002,0.0,5,9,805,87635
0.06600000000000004,0.0,8,9,806,87744
0.07000000000000005,0.0,0,9,807,87853
0.08000000000000006,0.0,3,9,808,87962
0.07600000000000005,0.0,7,9,809,88071
0.028000000000000018,0.0,1,9,810,88180
0.03900000000000003,0.0,7,9,811,88289
0.011000000000000003,0.0,8,9,812,88398
0.03000000000000002,0.0,0,9,813,88507
0.05300000000000004,0.0,7,9,814,88616
0.03900000000000003,0.0,5,9,815,88725
0.013000000000000005,0.0,9,9,816,88834
0.025000000000000015,0.0,9,9,817,88943
0.03400000000000002,0.0,6,9,818,89052
0.08200000000000006,0.0,8,9,819,89161
0.07300000000000005,0.0,7,9,820,89270
0.06400000000000004,0.0,5,9,821,89379
0.07400000000000005,0.0,9,9,822,89488
0.037000000000000026,0.0,1,9,823,89597
0.015000000000000006,0.0,0,9,824,89706
0.02900000000000002,0.0,0,9,825,89815
0.017000000000000008,0.0,5,9,826,89924
0.025000000000000015,0.0,6,9,827,90033
0.027000000000000017,0.0,3,9,828,90142
0.048000000000000036,0.0,6,9,829,90251
0.001,0.0,1,9,830,90360
0.08000000000000006,0.0,7,9,831,90469
0.058000000000000045,0.0,7,9,832,90578
0.05300000000000004,0.0,0,9,833,90687
0.03100000000000002,0.0,7,9,834,90796
0.05400000000000004,0.0,6,9,835,90905
0.07600000000000005,0.0,0,9,836,91014
0.024000000000000014,0.0,4,9,837,91123
0.025000000000000015,0.0,2,9,838,91232
0.058000000000000045,0.0,7,9,839,91341
0.03300000000000002,0.0,5,9,840,91450
0.04500000000000003,0.0,2,9,841,91559
0.02000000000000001,0.0,8,9,842,91668
0.03200000000000002,0.0,5,9,843,91777
0.03200000000000002,0.0,6,9,844,91886
0.03000000000000002,0.0,6,9,845,91995
0.016000000000000007,0.0,4,9,846,92104
0.04300000000000003,0.0,1,9,847,92213
0.008,0.0,5,9,848,92322
0.036000000000000025,0.0,4,9,849,92431
0.047000000000000035,0.0,5,9,850,92540
0.04100000000000003,0.0,5,9,851,92649
0.01900000000000001,0.0,6,9,852,92758
0.02900000000000002,0.0,3,9,853,92867
0.05100000000000004,0.0,8,9,854,92976
0.036000000000000025,0.0,1,9,855,93085
0.05400000000000004,0.0,4,9,856,93194
0.04300000000000003,0.0,2,9,857,93303
0.03000000000000002,0.0,9,9,858,93412
0.08100000000000006,0.0,7,9,859,93521
0.026000000000000016,0.0,4,9,860,93630
0.016000000000000007,0.0,1,9,861,93739
0.036000000000000025,0.0,8,9,862,93848
0.05500000000000004,0.0,2,9,863,93957
0.004,0.0,3,9,864,94066
0.03100000000000002,0.0,3,9,865,94175
0.03300000000000002,0.0,4,9,866,94284
0.015000000000000006,0.0,1,9,867,94393
0.06100000000000005,0.0,6,9,868,94502
0.060000000000000046,0.0,2,9,869,94611
0.014000000000000005,0.0,5,9,870,94720
0.058000000000000045,0.0,4,9,871,94829
0.03300000000000002,0.0,9,9,872,94938
0.03800000000000003,0.0,1,9,873,95047
0.04500000000000003,0.0,5,9,874,95156
0.05500000000000004,0.0,9,9,875,95265
0.048000000000000036,0.0,4,9,876,95374
0.03900000000000003,0.0,5,9,877,95483
0.06100000000000005,0.0,7,9,878,95592
0.023000000000000013,0.0,4,9,879,95701
0.048000000000000036,0.0,4,9,880,95810
0.028000000000000018,0.0,2,9,881,95919
0.058000000000000045,0.0,2,9,882,96028
0.04400000000000003,0.0,1,9,883,96137
0.06700000000000005,0.0,3,9,884,96246
0.03300000000000002,0.0,0,9,885,96355
0.03300000000000002,0.0,1,9,886,96464
0.06400000000000004,0.0,9,9,887,96573
0.05000000000000004,0.0,1,9,888,96682
0.027000000000000017,0.0,6,9,889,96791
0.07700000000000005,0.0,9,9,890,96900
0.024000000000000014,0.0,8,9,891,97009
0.07600000000000005,0.0,6,9,892,97118
0.07500000000000005,0.0,3,9,893,97227
0.05600000000000004,0.0,0,9,894,97336
0.09100000000000007,0.0,7,9,895,97445
0.05500000000000004,0.0,3,9,896,97554
0.06500000000000004,0.0,2,9,897,97663
0.010000000000000002,0.0,5,9,898,97772
0.08400000000000006,0.0,9,9,899,97881
0.06600000000000004,0.0,7,9,900,97990
0.07100000000000005,0.0,3,9,901,98099
0.03400000000000002,0.0,4,9,902,98208
0.04100000000000003,0.0,7,9,903,98317
0.026000000000000016,0.0,6,9,904,98426
0.05100000000000004,0.0,7,9,905,98535
0.024000000000000014,0.0,3,9,906,98644
0.04500000000000003,0.0,6,9,907,98753
0.03100000000000002,0.0,9,9,908,98862
0.060000000000000046,0.0,3,9,909,98971
0.03100000000000002,0.0,7,9,910,99080
0.016000000000000007,0.0,1,9,911,99189
0.026000000000000016,0.0,3,9,912,99298
0.046000000000000034,0.0,7,9,913,99407
0.011000000000000003,0.0,8,9,914,99516
0.03400000000000002,0.0,8,9,915,99625
0.048000000000000036,0.0,4,9,916,99734
0.007,0.0,5,9,917,99843
0.024000000000000014,0.0,3,9,918,99952
0.09100000000000007,0.0,6,9,919,100061
0.02100000000000001,0.0,9,9,920,100170
0.023000000000000013,0.0,6,9,921,100279
0.04500000000000003,0.0,2,9,922,100388
0.03200000000000002,0.0,9,9,923,100497
0.03800000000000003,0.0,3,9,924,100606
0.05500000000000004,0.0,5,9,925,100715
0.060000000000000046,0.0,7,9,926,100824
0.04100000000000003,0.0,9,9,927,100933
0.017000000000000008,0.0,0,9,928,101042
0.07700000000000005,0.0,7,9,929,101151
0.014000000000000005,0.0,1,9,930,101260
0.048000000000000036,0.0,2,9,931,101369
0.04200000000000003,0.0,5,9,932,101478
0.03300000000000002,0.0,0,9,933,101587
0.04100000000000003,0.0,5,9,934,101696
0.04500000000000003,0.0,8,9,935,101805
0.03900000000000003,0.0,9,9,936,101914
0.046000000000000034,0.0,8,9,937,102023
0.012000000000000004,0.0,2,9,938,102132
0.047000000000000035,0.0,5,9,939,102241
0.02900000000000002,0.0,3,9,940,102350
0.009000000000000001,0.0,1,9,941,102459
0.06500000000000004,0.0,7,9,942,102568
0.059000000000000045,0.0,3,9,943,102677
0.06700000000000005,0.0,8,9,944,102786
0.008,0.0,5,9,945,102895
0.04200000000000003,0.0,5,9,946,103004
0.037000000000000026,0.0,1,9,947,103113
0.037000000000000026,0.0,9,9,948,103222
0.047000000000000035,0.0,7,9,949,103331
0.02000000000000001,0.0,2,9,950,103440
0.04000000000000003,0.0,1,9,951,103549
0.04100000000000003,0.0,0,9,952,103658
0.027000000000000017,0.0,1,9,953,103767
0.01800000000000001,0.0,0,9,954,103876
0.05600000000000004,0.0,1,9,955,103985
0.03300000000000002,0.0,1,9,956,104094
0.05400000000000004,0.0,6,9,957,104203
0.058000000000000045,0.0,8,9,958,104312
0.037000000000000026,0.0,8,9,959,104421
0.03800000000000003,0.0,3,9,960,104530
0.03000000000000002,0.0,2,9,961,104639
0.048000000000000036,0.0,0,9,962,104748
0.027000000000000017,0.0,7,9,963,104857
0.047000000000000035,0.0,4,9,964,104966
0.036000000000000025,0.0,6,9,965,105075
0.046000000000000034,0.0,0,9,966,105184
0.05000000000000004,0.0,5,9,967,105293
0.03800000000000003,0.0,3,9,968,105402
0.047000000000000035,0.0,3,9,969,105511
0.05400000000000004,0.0,9,9,970,105620
0.06600000000000004,0.0,4,9,971,105729
0.06100000000000005,0.0,9,9,972,105838
0.0,0.0,0,9,973,105947
0.004,0.0,6,9,974,106056
0.006,0.0,5,9,975,106165
0.02900000000000002,0.0,3,9,976,106274
0.03800000000000003,0.0,0,9,977,106383
0.07200000000000005,0.0,0,9,978,106492
0.025000000000000015,0.0,1,9,979,106601
0.036000000000000025,0.0,2,9,980,106710
0.025000000000000015,0.0,0,9,981,106819
0.05000000000000004,0.0,2,9,982,106928
0.035000000000000024,0.0,2,9,983,107037
0.057000000000000044,0.0,9,9,984,107146
0.04900000000000004,0.0,6,9,985,107255
0.04900000000000004,0.0,7,9,986,107364
0.024000000000000014,0.0,8,9,987,107473
0.06300000000000004,0.0,9,9,988,107582
0.05100000000000004,0.0,8,9,989,107691
0.05300000000000004,0.0,2,9,990,107800
0.02900000000000002,0.0,4,9,991,107909
0.08200000000000006,0.0,7,9,992,108018
0.03800000000000003,0.0,7,9,993,108127
0.06900000000000005,0.0,5,9,994,108236
0.07200000000000005,0.0,7,9,995,108345
0.06300000000000004,0.0,2,9,996,108454
0.025000000000000015,0.0,4,9,997,108563
0.04400000000000003,0.0,1,9,998,108672
0.059000000000000045,0.0,1,9,999,108781
0.04300000000000003,0.0,1,9,1000,108890
0.060000000000000046,0.0,7,9,1001,108999
0.04900000000000004,0.0,9,9,1002,109108
0.036000000000000025,0.0,0,9,1003,109217
0.06400000000000004,0.0,9,9,1004,109326
0.014000000000000005,0.0,0,9,1005,109435
0.02000000000000001,0.0,2,9,1006,109544
0.06500000000000004,0.0,1,9,1007,109653
0.05100000000000004,0.0,4,9,1008,109762
0.060000000000000046,0.0,6,9,1009,109871
0.04500000000000003,0.0,0,9,1010,109980
0.013000000000000005,0.0,6,9,1011,110089
0.05300000000000004,0.0,6,9,1012,110198
0.05000000000000004,0.0,2,9,1013,110307
0.05200000000000004,0.0,8,9,1014,110416
0.04000000000000003,0.0,6,9,1015,110525
0.028000000000000018,0.0,6,9,1016,110634
0.01900000000000001,0.0,5,9,1017,110743
0.009000000000000001,0.0,2,9,1018,110852
0.02900000000000002,0.0,5,9,1019,110961
0.07800000000000006,0.0,0,9,1020,111070
0.04400000000000003,0.0,3,9,1021,111179
0.060000000000000046,0.0,9,9,1022,111288
0.08400000000000006,0.0,9,9,1023,111397
0.03200000000000002,0.0,7,9,1024,111506
0.08300000000000006,0.0,0,9,1025,111615
0.03900000000000003,0.0,4,9,1026,111724
0.02900000000000002,0.0,1,9,1027,111833
0.05000000000000004,0.0,3,9,1028,111942
0.02100000000000001,0.0,5,9,1029,112051
0.04900000000000004,0.0,7,9,1030,112160
0.05300000000000004,0.0,6,9,1031,112269
0.05200000000000004,0.0,2,9,1032,112378
0.058000000000000045,0.0,7,9,1033,112487
0.047000000000000035,0.0,3,9,1034,112596
0.04300000000000003,0.0,4,9,1035,112705
0.05000000000000004,0.0,9,9,1036,112814
0.05300000000000004,0.0,7,9,1037,112923
0.07400000000000005,0.0,0,9,1038,113032
0.06900000000000005,0.0,0,9,1039,113141
0.058000000000000045,0.0,1,9,1040,113250
0.03300000000000002,0.0,8,9,1041,113359
0.04200000000000003,0.0,3,9,1042,113468
0.023000000000000013,0.0,5,9,1043,113577
0.025000000000000015,0.0,0,9,1044,113686
0.05000000000000004,0.0,1,9,1045,113795
0.05300000000000004,0.0,1,9,1046,113904
0.059000000000000045,0.0,3,9,1047,114013
0.04900000000000004,0.0,7,9,1048,114122
0.08700000000000006,0.0,9,9,1049,114231
0.059000000000000045,0.0,3,9,1050,114340
0.058000000000000045,0.0,7,9,1051,114449
0.05300000000000004,0.0,0,9,1052,114558
0.028000000000000018,0.0,2,9,1053,114667
0.01800000000000001,0.0,4,9,1054,114776
0.05400000000000004,0.0,4,9,1055,114885
0.07100000000000005,0.0,6,9,1056,114994
0.059000000000000045,0.0,0,9,1057,115103
0.037000000000000026,0.0,1,9,1058,115212
0.047000000000000035,0.0,7,9,1059,115321
0.036000000000000025,0.0,6,9,1060,115430
0.06900000000000005,0.0,5,9,1061,115539
0.046000000000000034,0.0,5,9,1062,115648
0.03000000000000002,0.0,7,9,1063,115757
0.016000000000000007,0.0,3,9,1064,115866
0.03100000000000002,0.0,6,9,1065,115975
0.01900000000000001,0.0,8,9,1066,116084
0.026000000000000016,0.0,8,9,1067,116193
0.04200000000000003,0.0,2,9,1068,116302
0.04900000000000004,0.0,1,9,1069,116411
0.03300000000000002,0.0,0,9,1070,116520
0.05200000000000004,0.0,8,9,1071,116629
0.03400000000000002,0.0,7,9,1072,116738
0.06400000000000004,0.0,7,9,1073,116847
0.06100000000000005,0.0,0,9,1074,116956
0.035000000000000024,0.0,4,9,1075,117065
0.057000000000000044,0.0,8,9,1076,117174
0.016000000000000007,0.0,0,9,1077,117283
0.04400000000000003,0.0,4,9,1078,117392
0.028000000000000018,0.0,5,9,1079,117501
0.05500000000000004,0.0,7,9,1080,117610
0.04100000000000003,0.0,2,9,1081,117719
0.058000000000000045,0.0,4,9,1082,117828
0.037000000000000026,0.0,9,9,1083,117937
0.06800000000000005,0.0,7,9,1084,118046
0.04400000000000003,0.0,5,9,1085,118155
0.027000000000000017,0.0,0,9,1086,118264
0.037000000000000026,0.0,4,9,1087,118373
0.06200000000000005,0.0,9,9,1088,118482
0.07800000000000006,0.0,4,9,1089,118591
0.036000000000000025,0.0,0,9,1090,118700
0.02100000000000001,0.0,2,9,1091,118809
0.016000000000000007,0.0,5,9,1092,118918
0.024000000000000014,0.0,5,9,1093,119027
0.07500000000000005,0.0,3,9,1094,119136
0.058000000000000045,0.0,0,9,1095,119245
0.036000000000000025,0.0,0,9,1096,119354
0.016000000000000007,0.0,1,9,1097,119463
0.07600000000000005,0.0,9,9,1098,119572
0.03200000000000002,0.0,9,9,1099,119681
0.036000000000000025,0.0,2,9,1100,119790
0.022000000000000013,0.0,1,9,1101,119899
0.04200000000000003,0.0,0,9,1102,120008
0.04200000000000003,0.0,1,9,1103,120117
0.04300000000000003,0.0,6,9,1104,120226
0.009000000000000001,0.0,3,9,1105,120335
0.04500000000000003,0.0,4,9,1106,120444
0.10300000000000008,0.0,3,9,1107,120553
0.015000000000000006,0.0,6,9,1108,120662
0.03200000000000002,0.0,4,9,1109,120771
0.03800000000000003,0.0,2,9,1110,120880
0.011000000000000003,0.0,3,9,1111,120989
0.03300000000000002,0.0,6,9,1112,121098
0.08000000000000006,0.0,3,9,1113,121207
0.026000000000000016,0.0,3,9,1114,121316
0.05100000000000004,0.0,8,9,1115,121425
0.07800000000000006,0.0,1,9,1116,121534
0.02900000000000002,0.0,3,9,1117,121643
0.05600000000000004,0.0,3,9,1118,121752
0.06200000000000005,0.0,1,9,1119,121861
0.05200000000000004,0.0,5,9,1120,121970
0.05000000000000004,0.0,3,9,1121,122079
0.03100000000000002,0.0,6,9,1122,122188
0.04100000000000003,0.0,4,9,1123,122297
0.04100000000000003,0.0,8,9,1124,122406
0.08400000000000006,0.0,5,9,1125,122515
0.08200000000000006,0.0,7,9,1126,122624
0.02100000000000001,0.0,1,9,1127,122733
0.047000000000000035,0.0,8,9,1128,122842
0.04000000000000003,0.0,2,9,1129,122951
0.05600000000000004,0.0,0,9,1130,123060
0.03000000000000002,0.0,0,9,1131,123169
0.03800000000000003,0.0,4,9,1132,123278
0.04300000000000003,0.0,2,9,1133,123387
0.059000000000000045,0.0,1,9,1134,123496
0.037000000000000026,0.0,2,9,1135,123605
0.011000000000000003,0.0,2,9,1136,123714
0.02900000000000002,0.0,3,9,1137,123823
0.012000000000000004,0.0,4,9,1138,123932
0.04100000000000003,0.0,7,9,1139,124041
0.023000000000000013,0.0,5,9,1140,124150
0.05400000000000004,0.0,1,9,1141,124259
0.037000000000000026,0.0,3,9,1142,124368
0.01900000000000001,0.0,1,9,1143,124477
0.06200000000000005,0.0,0,9,1144,124586
0.03800000000000003,0.0,1,9,1145,124695
0.07100000000000005,0.0,4,9,1146,124804
0.013000000000000005,0.0,0,9,1147,124913
0.04000000000000003,0.0,2,9,1148,125022
0.035000000000000024,0.0,1,9,1149,125131
0.060000000000000046,0.0,3,9,1150,125240
0.06700000000000005,0.0,1,9,1151,125349
0.02900000000000002,0.0,4,9,1152,125458
0.09100000000000007,0.0,7,9,1153,125567
0.06700000000000005,0.0,5,9,1154,125676
0.04100000000000003,0.0,6,9,1155,125785
0.07000000000000005,0.0,9,9,1156,125894
0.047000000000000035,0.0,2,9,1157,126003
0.057000000000000044,0.0,5,9,1158,126112
0.02900000000000002,0.0,2,9,1159,126221
0.012000000000000004,0.0,2,9,1160,126330
0.07300000000000005,0.0,1,9,1161,126439
0.03300000000000002,0.0,3,9,1162,126548
0.014000000000000005,0.0,8,9,1163,126657
0.06100000000000005,0.0,3,9,1164,126766
0.02900000000000002,0.0,0,9,1165,126875
0.048000000000000036,0.0,7,9,1166,126984
0.046000000000000034,0.0,3,9,1167,127093
0.027000000000000017,0.0,8,9,1168,127202
0.04500000000000003,0.0,2,9,1169,127311
0.05000000000000004,0.0,4,9,1170,127420
0.059000000000000045,0.0,3,9,1171,127529
0.047000000000000035,0.0,1,9,1172,127638
0.04900000000000004,0.0,6,9,1173,127747
0.04400000000000003,0.0,5,9,1174,127856
0.04500000000000003,0.0,8,9,1175,127965
0.03400000000000002,0.0,4,9,1176,128074
0.04900000000000004,0.0,3,9,1177,128183
0.023000000000000013,0.0,6,9,1178,128292
0.013000000000000005,0.0,5,9,1179,128401
0.013000000000000005,0.0,3,9,1180,128510
0.08200000000000006,0.0,7,9,1181,128619
0.06100000000000005,0.0,8,9,1182,128728
0.058000000000000045,0.0,8,9,1183,128837
0.07300000000000005,0.0,3,9,1184,128946
0.06300000000000004,0.0,7,9,1185,129055
0.024000000000000014,0.0,8,9,1186,129164
0.014000000000000005,0.0,5,9,1187,129273
0.060000000000000046,0.0,7,9,1188,129382
0.005,0.0,2,9,1189,129491
0.07100000000000005,0.0,7,9,1190,129600
0.04500000000000003,0.0,8,9,1191,129709
0.05400000000000004,0.0,0,9,1192,129818
0.02900000000000002,0.0,7,9,1193,129927
0.037000000000000026,0.0,4,9,1194,130036
0.08400000000000006,0.0,8,9,1195,130145
0.036000000000000025,0.0,4,9,1196,130254
0.03200000000000002,0.0,4,9,1197,130363
0.03800000000000003,0.0,0,9,1198,130472
0.04900000000000004,0.0,4,9,1199,130581
0.06100000000000005,0.0,8,9,1200,130690
0.08200000000000006,0.0,0,9,1201,130799
0.08100000000000006,0.0,0,9,1202,130908
0.025000000000000015,0.0,4,9,1203,131017
0.05500000000000004,0.0,7,9,1204,131126
0.03100000000000002,0.0,3,9,1205,131235
0.06100000000000005,0.0,7,9,1206,131344
0.07800000000000006,0.0,7,9,1207,131453
0.03900000000000003,0.0,2,9,1208,131562
0.02900000000000002,0.0,2,9,1209,131671
0.03400000000000002,0.0,1,9,1210,131780
0.06600000000000004,0.0,7,9,1211,131889
0.024000000000000014,0.0,0,9,1212,131998
0.058000000000000045,0.0,7,9,1213,132107
0.03200000000000002,0.0,5,9,1214,132216
0.05200000000000004,0.0,9,9,1215,132325
0.06200000000000005,0.0,7,9,1216,132434
0.05400000000000004,0.0,1,9,1217,132543
0.08300000000000006,0.0,1,9,1218,132652
0.06300000000000004,0.0,2,9,1219,132761
0.03300000000000002,0.0,4,9,1220,132870
0.08800000000000006,0.0,1,9,1221,132979
0.060000000000000046,0.0,4,9,1222,133088
0.07100000000000005,0.0,5,9,1223,133197
0.025000000000000015,0.0,8,9,1224,133306
0.024000000000000014,0.0,2,9,1225,133415
0.04100000000000003,0.0,1,9,1226,133524
0.05300000000000004,0.0,6,9,1227,133633
0.06600000000000004,0.0,3,9,1228,133742
0.047000000000000035,0.0,0,9,1229,133851
0.026000000000000016,0.0,3,9,1230,133960
0.05100000000000004,0.0,9,9,1231,134069
0.04900000000000004,0.0,5,9,1232,134178
0.05100000000000004,0.0,1,9,1233,134287
0.03400000000000002,0.0,3,9,1234,134396
0.05400000000000004,0.0,7,9,1235,134505
0.02100000000000001,0.0,1,9,1236,134614
0.09700000000000007,0.0,1,9,1237,134723
0.08900000000000007,0.0,7,9,1238,134832
0.07200000000000005,0.0,9,9,1239,134941
0.036000000000000025,0.0,4,9,1240,135050
0.06700000000000005,0.0,2,9,1241,135159
0.03100000000000002,0.0,0,9,1242,135268
0.04400000000000003,0.0,3,9,1243,135377
0.035000000000000024,0.0,2,9,1244,135486
0.027000000000000017,0.0,4,9,1245,135595
0.046000000000000034,0.0,0,9,1246,135704
0.06700000000000005,0.0,0,9,1247,135813
0.05300000000000004,0.0,9,9,1248,135922
0.03800000000000003,0.0,3,9,1249,136031
0.04500000000000003,0.0,8,9,1250,136140
0.06200000000000005,0.0,3,9,1251,136249
0.07500000000000005,0.0,0,9,1252,136358
0.09400000000000007,0.0,4,9,1253,136467
0.06400000000000004,0.0,4,9,1254,136576
0.028000000000000018,0.0,0,9,1255,136685
0.06300000000000004,0.0,2,9,1256,136794
0.04300000000000003,0.0,5,9,1257,136903
0.05200000000000004,0.0,5,9,1258,137012
0.06200000000000005,0.0,8,9,1259,137121
0.057000000000000044,0.0,2,9,1260,137230
0.037000000000000026,0.0,7,9,1261,137339
0.05100000000000004,0.0,3,9,1262,137448
0.046000000000000034,0.0,6,9,1263,137557
0.04500000000000003,0.0,1,9,1264,137666
0.03200000000000002,0.0,0,9,1265,137775
0.03400000000000002,0.0,2,9,1266,137884
0.04100000000000003,0.0,2,9,1267,137993
0.024000000000000014,0.0,5,9,1268,138102
0.02900000000000002,0.0,5,9,1269,138211
0.07000000000000005,0.0,1,9,1270,138320
0.04900000000000004,0.0,2,9,1271,138429
0.02900000000000002,0.0,8,9,1272,138538
0.03900000000000003,0.0,7,9,1273,138647
0.03100000000000002,0.0,3,9,1274,138756
0.057000000000000044,0.0,7,9,1275,138865
0.05400000000000004,0.0,3,9,1276,138974
0.035000000000000024,0.0,1,9,1277,139083
0.04900000000000004,0.0,0,9,1278,139192
0.07400000000000005,0.0,1,9,1279,139301
0.037000000000000026,0.0,0,9,1280,139410
0.03000000000000002,0.0,8,9,1281,139519
0.059000000000000045,0.0,8,9,1282,139628
0.06600000000000004,0.0,5,9,1283,139737
0.027000000000000017,0.0,3,9,1284,139846
