% time spent exploring,episodes,head,steps,mean 100 episode reward,reward
9,667,0,39293,0.0,0.025000000000000015
9,668,0,39352,0.0,0.035000000000000024
9,669,0,39411,0.0,0.03000000000000002
9,670,6,39470,0.0,0.04100000000000003
9,671,4,39529,0.0,0.03300000000000002
9,672,7,39588,0.0,0.03800000000000003
9,673,6,39647,0.0,0.022000000000000013
9,674,1,39706,0.0,0.026000000000000016
9,675,5,39765,0.0,0.03100000000000002
9,676,4,39824,0.0,0.022000000000000013
9,677,5,39883,0.0,0.04900000000000004
9,678,8,39942,0.0,0.025000000000000015
9,679,8,40001,0.0,0.03100000000000002
9,680,4,40060,0.0,0.005
9,681,0,40119,0.0,0.002
9,682,2,40178,0.0,0.04200000000000003
9,683,7,40237,0.0,0.037000000000000026
9,684,2,40296,0.0,0.05600000000000004
9,685,9,40355,0.0,0.04500000000000003
9,686,3,40414,0.0,0.028000000000000018
9,687,7,40473,0.0,0.03400000000000002
9,688,9,40532,0.0,0.0
9,689,0,40591,0.0,0.011000000000000003
9,690,4,40650,0.0,0.0
9,691,3,40709,0.0,0.03200000000000002
9,692,8,40768,0.0,0.05000000000000004
9,693,3,40827,0.0,0.04900000000000004
9,694,0,40886,0.0,0.025000000000000015
9,695,5,40945,0.0,0.03800000000000003
9,696,8,41004,0.0,0.03000000000000002
9,697,3,41063,0.0,0.036000000000000025
9,698,8,41122,0.0,0.04300000000000003
9,699,8,41181,0.0,0.05400000000000004
9,700,8,41240,0.0,0.036000000000000025
9,701,5,41299,0.0,0.05100000000000004
9,702,7,41358,0.0,0.023000000000000013
9,703,6,41417,0.0,0.026000000000000016
9,704,7,41476,0.0,0.02100000000000001
9,705,6,41535,0.0,0.012000000000000004
9,706,1,41594,0.0,0.012000000000000004
9,707,3,41653,0.0,0.05400000000000004
9,708,4,41712,0.0,0.026000000000000016
9,709,7,41771,0.0,0.03800000000000003
9,710,3,41830,0.0,0.04500000000000003
9,711,7,41889,0.0,0.04300000000000003
9,712,9,41948,0.0,0.005
9,713,6,42007,0.0,0.048000000000000036
9,714,4,42066,0.0,0.03100000000000002
9,715,3,42125,0.0,0.05000000000000004
9,716,8,42184,0.0,0.017000000000000008
9,717,4,42243,0.0,0.05600000000000004
9,718,2,42302,0.0,0.058000000000000045
9,719,2,42361,0.0,0.057000000000000044
9,720,1,42420,0.0,0.026000000000000016
9,721,0,42479,0.0,0.03200000000000002
9,722,2,42538,0.0,0.035000000000000024
9,723,9,42597,0.0,0.04400000000000003
9,724,4,42656,0.0,0.05100000000000004
9,725,9,42715,0.0,0.026000000000000016
9,726,0,42774,0.0,0.04400000000000003
9,727,8,42833,0.0,0.05400000000000004
9,728,6,42892,0.0,0.03300000000000002
9,729,1,42951,0.0,0.017000000000000008
9,730,6,43010,0.0,0.05100000000000004
9,731,0,43069,0.0,0.01800000000000001
9,732,0,43128,0.0,0.03400000000000002
9,733,8,43187,0.0,0.05000000000000004
9,734,3,43246,0.0,0.011000000000000003
9,735,8,43305,0.0,0.03400000000000002
9,736,0,43364,0.0,0.015000000000000006
9,737,1,43423,0.0,0.024000000000000014
9,738,8,43482,0.0,0.05300000000000004
9,739,2,43541,0.0,0.05100000000000004
9,740,7,43600,0.0,0.03300000000000002
9,741,6,43659,0.0,0.024000000000000014
9,742,5,43718,0.0,0.05400000000000004
9,743,1,43777,0.0,0.007
9,744,6,43836,0.0,0.006
9,745,9,43895,0.0,0.04900000000000004
9,746,7,43954,0.0,0.025000000000000015
9,747,8,44013,0.0,0.046000000000000034
9,748,4,44072,0.0,0.036000000000000025
9,749,4,44131,0.0,0.048000000000000036
9,750,8,44190,0.0,0.048000000000000036
9,751,4,44249,0.0,0.027000000000000017
9,752,7,44308,0.0,0.02900000000000002
9,753,3,44367,0.0,0.047000000000000035
9,754,9,44426,0.0,0.03800000000000003
9,755,4,44485,0.0,0.05000000000000004
9,756,9,44544,0.0,0.028000000000000018
9,757,2,44603,0.0,0.022000000000000013
9,758,7,44662,0.0,0.03300000000000002
9,759,5,44721,0.0,0.046000000000000034
9,760,9,44780,0.0,0.007
9,761,5,44839,0.0,0.03800000000000003
9,762,9,44898,0.0,0.047000000000000035
9,763,4,44957,0.0,0.017000000000000008
9,764,8,45016,0.0,0.04900000000000004
9,765,7,45075,0.0,0.05400000000000004
9,766,5,45134,0.0,0.03300000000000002
9,767,8,45193,0.0,0.03100000000000002
9,768,5,45252,0.0,0.046000000000000034
9,769,5,45311,0.0,0.058000000000000045
9,770,4,45370,0.0,0.057000000000000044
9,771,3,45429,0.0,0.027000000000000017
9,772,1,45488,0.0,0.03200000000000002
9,773,8,45547,0.0,0.023000000000000013
9,774,6,45606,0.0,0.036000000000000025
9,775,7,45665,0.0,0.03000000000000002
9,776,8,45724,0.0,0.01800000000000001
9,777,1,45783,0.0,0.03200000000000002
9,778,6,45842,0.0,0.017000000000000008
9,779,7,45901,0.0,0.046000000000000034
9,780,6,45960,0.0,0.013000000000000005
9,781,2,46019,0.0,0.03100000000000002
9,782,5,46078,0.0,0.057000000000000044
9,783,0,46137,0.0,0.03200000000000002
9,784,4,46196,0.0,0.03300000000000002
9,785,2,46255,0.0,0.022000000000000013
9,786,3,46314,0.0,0.011000000000000003
9,787,1,46373,0.0,0.05600000000000004
9,788,5,46432,0.0,0.05400000000000004
9,789,6,46491,0.0,0.012000000000000004
9,790,5,46550,0.0,0.05200000000000004
9,791,4,46609,0.0,0.0
9,792,6,46668,0.0,0.05000000000000004
9,793,3,46727,0.0,0.058000000000000045
9,794,9,46786,0.0,0.05600000000000004
9,795,3,46845,0.0,0.05100000000000004
9,796,9,46904,0.0,0.05400000000000004
9,797,5,46963,0.0,0.05500000000000004
9,798,1,47022,0.0,0.048000000000000036
9,799,6,47081,0.0,0.057000000000000044
9,800,0,47140,0.0,0.057000000000000044
9,801,7,47199,0.0,0.006
9,802,2,47258,0.0,0.057000000000000044
9,803,0,47317,0.0,0.03200000000000002
9,804,3,47376,0.0,0.057000000000000044
9,805,5,47435,0.0,0.05600000000000004
9,806,3,47494,0.0,0.03900000000000003
9,807,4,47553,0.0,0.010000000000000002
9,808,5,47612,0.0,0.05600000000000004
9,809,2,47671,0.0,0.05600000000000004
9,810,7,47730,0.0,0.05300000000000004
9,811,2,47789,0.0,0.057000000000000044
9,812,8,47848,0.0,0.05500000000000004
9,813,1,47907,0.0,0.05600000000000004
9,814,9,47966,0.0,0.05500000000000004
9,815,3,48025,0.0,0.04200000000000003
9,816,7,48084,0.0,0.05400000000000004
9,817,5,48143,0.0,0.058000000000000045
9,818,2,48202,0.0,0.04300000000000003
9,819,0,48261,0.0,0.05300000000000004
9,820,3,48320,0.0,0.057000000000000044
9,821,7,48379,0.0,0.04500000000000003
9,822,5,48438,0.0,0.05600000000000004
9,823,7,48497,0.0,0.05300000000000004
9,824,3,48556,0.0,0.05000000000000004
9,825,1,48615,0.0,0.04000000000000003
9,826,1,48674,0.0,0.023000000000000013
9,827,2,48733,0.0,0.04300000000000003
9,828,3,48792,0.0,0.05600000000000004
9,829,6,48851,0.0,0.05600000000000004
9,830,6,48910,0.0,0.03100000000000002
9,831,4,48969,0.0,0.0
9,832,2,49028,0.0,0.05500000000000004
9,833,3,49087,0.0,0.013000000000000005
9,834,7,49146,0.0,0.05400000000000004
9,835,2,49205,0.0,0.05300000000000004
9,836,8,49264,0.0,0.02900000000000002
9,837,8,49323,0.0,0.03100000000000002
9,838,1,49382,0.0,0.03200000000000002
9,839,8,49441,0.0,0.03100000000000002
9,840,8,49500,0.0,0.02900000000000002
9,841,2,49559,0.0,0.05100000000000004
9,842,4,49618,0.0,0.024000000000000014
9,843,9,49677,0.0,0.017000000000000008
9,844,5,49736,0.0,0.048000000000000036
9,845,3,49795,0.0,0.05200000000000004
9,846,2,49854,0.0,0.05500000000000004
9,847,8,49913,0.0,0.03900000000000003
9,848,9,49972,0.0,0.002
9,849,3,50031,0.0,0.05400000000000004
9,850,3,50090,0.0,0.057000000000000044
9,851,3,50149,0.0,0.028000000000000018
9,852,4,50208,0.0,0.05600000000000004
9,853,9,50267,0.0,0.025000000000000015
9,854,6,50326,0.0,0.035000000000000024
9,855,3,50385,0.0,0.05400000000000004
9,856,4,50444,0.0,0.024000000000000014
9,857,1,50503,0.0,0.035000000000000024
9,858,7,50562,0.0,0.05300000000000004
9,859,5,50621,0.0,0.05300000000000004
9,860,2,50680,0.0,0.047000000000000035
9,861,5,50739,0.0,0.05500000000000004
9,862,8,50798,0.0,0.057000000000000044
9,863,9,50857,0.0,0.04500000000000003
9,864,5,50916,0.0,0.059000000000000045
9,865,8,50975,0.0,0.03400000000000002
9,866,9,51034,0.0,0.05400000000000004
9,867,3,51093,0.0,0.05500000000000004
9,868,5,51152,0.0,0.05400000000000004
9,869,8,51211,0.0,0.03100000000000002
9,870,1,51270,0.0,0.016000000000000007
9,871,0,51329,0.0,0.016000000000000007
9,872,1,51388,0.0,0.012000000000000004
9,873,4,51447,0.0,0.02100000000000001
9,874,1,51506,0.0,0.02900000000000002
9,875,1,51565,0.0,0.05000000000000004
9,876,8,51624,0.0,0.01800000000000001
9,877,7,51683,0.0,0.05200000000000004
9,878,2,51742,0.0,0.05500000000000004
9,879,9,51801,0.0,0.015000000000000006
9,880,2,51860,0.0,0.027000000000000017
9,881,6,51919,0.0,0.03000000000000002
9,882,7,51978,0.0,0.04000000000000003
9,883,1,52037,0.0,0.03800000000000003
9,884,4,52096,0.0,0.04300000000000003
9,885,3,52155,0.0,0.057000000000000044
9,886,6,52214,0.0,0.05200000000000004
9,887,9,52273,0.0,0.02900000000000002
9,888,7,52332,0.0,0.04100000000000003
9,889,3,52391,0.0,0.057000000000000044
9,890,2,52450,0.0,0.04500000000000003
9,891,5,52509,0.0,0.05400000000000004
9,892,4,52568,0.0,0.04400000000000003
9,893,5,52627,0.0,0.05000000000000004
9,894,6,52686,0.0,0.03300000000000002
9,895,8,52745,0.0,0.03300000000000002
9,896,2,52804,0.0,0.05500000000000004
9,897,3,52863,0.0,0.04400000000000003
9,898,9,52922,0.0,0.04900000000000004
9,899,2,52981,0.0,0.023000000000000013
9,900,2,53040,0.0,0.035000000000000024
9,901,9,53099,0.0,0.05300000000000004
9,902,6,53158,0.0,0.03200000000000002
9,903,6,53217,0.0,0.027000000000000017
9,904,2,53276,0.0,0.026000000000000016
9,905,9,53335,0.0,0.05400000000000004
9,906,1,53394,0.0,0.05200000000000004
9,907,1,53453,0.0,0.005
9,908,4,53512,0.0,0.05100000000000004
9,909,5,53571,0.0,0.058000000000000045
9,910,1,53630,0.0,0.01800000000000001
9,911,5,53689,0.0,0.05400000000000004
9,912,0,53748,0.0,0.027000000000000017
9,913,8,53807,0.0,0.05400000000000004
9,914,7,53866,0.0,0.057000000000000044
9,915,2,53925,0.0,0.059000000000000045
9,916,8,53984,0.0,0.05600000000000004
9,917,8,54043,0.0,0.028000000000000018
9,918,7,54102,0.0,0.05500000000000004
9,919,1,54161,0.0,0.04900000000000004
9,920,9,54220,0.0,0.05600000000000004
9,921,6,54279,0.0,0.05500000000000004
9,922,8,54338,0.0,0.057000000000000044
9,923,9,54397,0.0,0.036000000000000025
9,924,0,54456,0.0,0.059000000000000045
9,925,7,54515,0.0,0.04900000000000004
9,926,0,54574,0.0,0.058000000000000045
9,927,5,54633,0.0,0.058000000000000045
9,928,3,54692,0.0,0.05500000000000004
9,929,5,54751,0.0,0.05600000000000004
9,930,5,54810,0.0,0.05500000000000004
9,931,3,54869,0.0,0.057000000000000044
9,932,4,54928,0.0,0.057000000000000044
9,933,6,54987,0.0,0.04400000000000003
9,934,1,55046,0.0,0.057000000000000044
9,935,0,55105,0.0,0.059000000000000045
9,936,4,55164,0.0,0.058000000000000045
9,937,6,55223,0.0,0.05600000000000004
9,938,5,55282,0.0,0.058000000000000045
9,939,8,55341,0.0,0.058000000000000045
9,940,8,55400,0.0,0.05600000000000004
9,941,0,55459,0.0,0.05500000000000004
9,942,3,55518,0.0,0.05600000000000004
9,943,6,55577,0.0,0.05300000000000004
9,944,8,55636,0.0,0.05300000000000004
9,945,6,55695,0.0,0.058000000000000045
9,946,5,55754,0.0,0.057000000000000044
9,947,4,55813,0.0,0.05500000000000004
9,948,9,55872,0.0,0.05600000000000004
9,949,7,55931,0.0,0.05600000000000004
9,950,2,55990,0.0,0.05600000000000004
9,951,7,56049,0.0,0.05600000000000004
9,952,6,56108,0.0,0.023000000000000013
9,953,9,56167,0.0,0.057000000000000044
9,954,4,56226,0.0,0.05600000000000004
9,955,2,56285,0.0,0.059000000000000045
9,956,0,56344,0.0,0.05600000000000004
9,957,5,56403,0.0,0.057000000000000044
9,958,6,56462,0.0,0.05600000000000004
9,959,9,56521,0.0,0.05400000000000004
9,960,9,56580,0.0,0.05600000000000004
9,961,3,56639,0.0,0.058000000000000045
9,962,5,56698,0.0,0.057000000000000044
9,963,8,56757,0.0,0.05600000000000004
9,964,8,56816,0.0,0.05200000000000004
9,965,6,56875,0.0,0.05500000000000004
9,966,8,56934,0.0,0.058000000000000045
9,967,2,56993,0.0,0.05500000000000004
9,968,7,57052,0.0,0.057000000000000044
9,969,7,57111,0.0,0.058000000000000045
9,970,4,57170,0.0,0.057000000000000044
9,971,8,57229,0.0,0.05600000000000004
9,972,4,57288,0.0,0.057000000000000044
9,973,7,57347,0.0,0.057000000000000044
9,974,3,57406,0.0,0.058000000000000045
9,975,8,57465,0.0,0.035000000000000024
9,976,0,57524,0.0,0.05500000000000004
9,977,2,57583,0.0,0.03200000000000002
9,978,3,57642,0.0,0.03200000000000002
9,979,5,57701,0.0,0.03200000000000002
9,980,4,57760,0.0,0.025000000000000015
9,981,5,57819,0.0,0.05500000000000004
9,982,6,57878,0.0,0.04400000000000003
9,983,1,57937,0.0,0.05600000000000004
9,984,5,57996,0.0,0.05300000000000004
9,985,8,58055,0.0,0.05500000000000004
9,986,1,58114,0.0,0.027000000000000017
9,987,2,58173,0.0,0.04100000000000003
9,988,3,58232,0.0,0.05300000000000004
9,989,4,58291,0.0,0.05300000000000004
9,990,8,58350,0.0,0.035000000000000024
9,991,4,58409,0.0,0.04100000000000003
9,992,3,58468,0.0,0.047000000000000035
9,993,9,58527,0.0,0.01900000000000001
9,994,0,58586,0.0,0.057000000000000044
9,995,6,58645,0.0,0.05100000000000004
9,996,9,58704,0.0,0.024000000000000014
9,997,6,58763,0.0,0.05000000000000004
9,998,4,58822,0.0,0.058000000000000045
9,999,4,58881,0.0,0.05500000000000004
9,1000,1,58940,0.0,0.05400000000000004
9,1001,8,58999,0.0,0.04300000000000003
9,1002,0,59058,0.0,0.05300000000000004
9,1003,3,59117,0.1,0.058000000000000045
9,1004,9,59176,0.1,0.05600000000000004
9,1005,5,59235,0.1,0.05500000000000004
9,1006,9,59294,0.1,0.05500000000000004
9,1007,9,59353,0.1,0.059000000000000045
9,1008,6,59412,0.1,0.058000000000000045
9,1009,2,59471,0.1,0.05500000000000004
9,1010,0,59530,0.1,0.05500000000000004
9,1011,1,59589,0.1,0.04900000000000004
9,1012,1,59648,0.1,0.05300000000000004
9,1013,7,59707,0.1,0.047000000000000035
9,1014,3,59766,0.1,0.058000000000000045
9,1015,2,59825,0.1,0.05600000000000004
9,1016,8,59884,0.1,0.05400000000000004
9,1017,1,59943,0.1,0.058000000000000045
9,1018,4,60002,0.1,0.057000000000000044
9,1019,6,60061,0.1,0.05400000000000004
9,1020,0,60120,0.1,0.035000000000000024
9,1021,3,60179,0.1,0.057000000000000044
9,1022,7,60238,0.1,0.05600000000000004
9,1023,9,60297,0.1,0.05500000000000004
9,1024,5,60356,0.1,0.05600000000000004
9,1025,4,60415,0.1,0.057000000000000044
9,1026,9,60474,0.1,0.057000000000000044
9,1027,0,60533,0.1,0.036000000000000025
9,1028,7,60592,0.1,0.058000000000000045
9,1029,2,60651,0.1,0.05400000000000004
9,1030,7,60710,0.1,0.05500000000000004
9,1031,5,60769,0.1,0.057000000000000044
9,1032,4,60828,0.1,0.028000000000000018
9,1033,2,60887,0.1,0.046000000000000034
9,1034,4,60946,0.1,0.04000000000000003
9,1035,9,61005,0.1,0.04300000000000003
9,1036,3,61064,0.1,0.058000000000000045
9,1037,5,61123,0.1,0.05600000000000004
9,1038,7,61182,0.1,0.057000000000000044
9,1039,0,61241,0.1,0.028000000000000018
9,1040,1,61300,0.1,0.05500000000000004
9,1041,5,61359,0.1,0.057000000000000044
9,1042,9,61418,0.1,0.04100000000000003
9,1043,3,61477,0.1,0.048000000000000036
9,1044,6,61536,0.1,0.026000000000000016
9,1045,1,61595,0.1,0.05400000000000004
9,1046,5,61654,0.1,0.05600000000000004
9,1047,7,61713,0.1,0.05600000000000004
9,1048,8,61772,0.1,0.057000000000000044
9,1049,6,61831,0.1,0.057000000000000044
9,1050,4,61890,0.1,0.058000000000000045
9,1051,8,61949,0.1,0.05600000000000004
9,1052,9,62008,0.1,0.057000000000000044
9,1053,0,62067,0.1,0.024000000000000014
9,1054,0,62126,0.1,0.02100000000000001
9,1055,7,62185,0.0,0.037000000000000026
9,1056,4,62244,0.0,0.05500000000000004
9,1057,6,62303,0.0,0.02900000000000002
9,1058,8,62362,0.0,0.03800000000000003
9,1059,0,62421,0.0,0.05300000000000004
9,1060,6,62480,0.0,0.04100000000000003
9,1061,1,62539,0.0,0.03800000000000003
9,1062,7,62598,0.0,0.05500000000000004
9,1063,3,62657,0.0,0.058000000000000045
9,1064,6,62716,0.0,0.03200000000000002
9,1065,1,62775,0.0,0.05500000000000004
9,1066,7,62834,0.0,0.058000000000000045
9,1067,6,62893,0.0,0.057000000000000044
9,1068,6,62952,0.0,0.05500000000000004
9,1069,0,63011,0.0,0.05000000000000004
9,1070,9,63070,0.0,0.05500000000000004
9,1071,4,63129,0.0,0.057000000000000044
9,1072,5,63188,0.0,0.05400000000000004
9,1073,0,63247,0.0,0.05400000000000004
9,1074,6,63306,0.0,0.05200000000000004
9,1075,6,63365,0.0,0.05100000000000004
9,1076,8,63424,0.0,0.057000000000000044
9,1077,0,63483,0.0,0.058000000000000045
9,1078,7,63542,0.0,0.059000000000000045
9,1079,3,63601,0.0,0.058000000000000045
9,1080,4,63660,0.0,0.02900000000000002
9,1081,5,63719,0.0,0.05400000000000004
9,1082,8,63778,0.0,0.05600000000000004
9,1083,8,63837,0.0,0.05400000000000004
9,1084,9,63896,0.0,0.057000000000000044
9,1085,2,63955,0.0,0.046000000000000034
9,1086,6,64014,0.0,0.007
9,1087,2,64073,0.0,0.035000000000000024
9,1088,1,64132,0.0,0.05500000000000004
9,1089,3,64191,0.0,0.059000000000000045
9,1090,2,64250,0.0,0.05600000000000004
9,1091,8,64309,0.0,0.05300000000000004
9,1092,7,64368,0.0,0.057000000000000044
9,1093,2,64427,0.1,0.046000000000000034
9,1094,4,64486,0.1,0.058000000000000045
9,1095,9,64545,0.1,0.058000000000000045
9,1096,2,64604,0.1,0.05500000000000004
9,1097,1,64663,0.1,0.057000000000000044
9,1098,8,64722,0.1,0.036000000000000025
9,1099,3,64781,0.1,0.05500000000000004
9,1100,7,64840,0.1,0.05100000000000004
9,1101,9,64899,0.1,0.05300000000000004
9,1102,5,64958,0.1,0.05600000000000004
9,1103,1,65017,0.1,0.03800000000000003
9,1104,5,65076,0.1,0.057000000000000044
9,1105,6,65135,0.1,0.05600000000000004
9,1106,9,65194,0.1,0.057000000000000044
9,1107,0,65253,0.1,0.04300000000000003
9,1108,2,65312,0.0,0.028000000000000018
9,1109,2,65371,0.0,0.05100000000000004
9,1110,8,65430,0.0,0.05300000000000004
9,1111,8,65489,0.0,0.058000000000000045
9,1112,6,65548,0.0,0.017000000000000008
9,1113,2,65607,0.0,0.05000000000000004
9,1114,7,65666,0.0,0.05500000000000004
9,1115,2,65725,0.0,0.05400000000000004
9,1116,9,65784,0.0,0.03200000000000002
9,1117,7,65843,0.0,0.05400000000000004
9,1118,2,65902,0.0,0.05500000000000004
9,1119,4,65961,0.0,0.057000000000000044
9,1120,1,66020,0.0,0.058000000000000045
9,1121,2,66079,0.0,0.05400000000000004
9,1122,2,66138,0.0,0.057000000000000044
9,1123,4,66197,0.0,0.05400000000000004
9,1124,3,66256,0.0,0.058000000000000045
9,1125,0,66315,0.0,0.05300000000000004
9,1126,3,66374,0.0,0.05600000000000004
9,1127,1,66433,0.0,0.04400000000000003
9,1128,0,66492,0.0,0.05600000000000004
9,1129,6,66551,0.0,0.03300000000000002
9,1130,4,66610,0.0,0.02100000000000001
9,1131,1,66669,0.0,0.05100000000000004
9,1132,3,66728,0.0,0.04900000000000004
9,1133,8,66787,0.0,0.03300000000000002
9,1134,1,66846,0.0,0.02100000000000001
9,1135,7,66905,0.0,0.05100000000000004
9,1136,0,66964,0.0,0.02100000000000001
9,1137,4,67023,0.0,0.05500000000000004
9,1138,8,67082,0.0,0.035000000000000024
9,1139,6,67141,0.0,0.04400000000000003
9,1140,2,67200,0.0,0.058000000000000045
9,1141,9,67259,0.0,0.058000000000000045
9,1142,3,67318,0.0,0.057000000000000044
9,1143,5,67377,0.0,0.05600000000000004
9,1144,8,67436,0.0,0.04400000000000003
9,1145,4,67495,0.0,0.024000000000000014
9,1146,1,67554,0.0,0.05200000000000004
9,1147,6,67613,0.0,0.016000000000000007
9,1148,4,67672,0.0,0.047000000000000035
9,1149,7,67731,0.0,0.01900000000000001
9,1150,6,67790,0.0,0.057000000000000044
9,1151,8,67849,0.0,0.03400000000000002
9,1152,2,67908,0.0,0.017000000000000008
9,1153,4,67967,0.0,0.027000000000000017
9,1154,3,68026,0.0,0.035000000000000024
9,1155,1,68085,0.0,0.03000000000000002
9,1156,4,68144,0.0,0.028000000000000018
9,1157,8,68203,0.0,0.04900000000000004
9,1158,2,68262,0.0,0.05100000000000004
9,1159,0,68321,0.0,0.03000000000000002
9,1160,6,68380,0.0,0.05500000000000004
9,1161,4,68439,0.0,0.015000000000000006
9,1162,6,68498,0.0,0.03800000000000003
9,1163,9,68557,0.0,0.035000000000000024
9,1164,8,68616,0.0,0.05200000000000004
9,1165,6,68675,0.0,0.005
9,1166,2,68734,0.0,0.059000000000000045
9,1167,5,68793,0.0,0.059000000000000045
9,1168,5,68852,0.0,0.03800000000000003
9,1169,7,68911,0.0,0.057000000000000044
9,1170,7,68970,0.0,0.04900000000000004
9,1171,8,69029,0.0,0.05600000000000004
9,1172,8,69088,0.0,0.05600000000000004
9,1173,3,69147,0.0,0.05600000000000004
9,1174,1,69206,0.0,0.04200000000000003
9,1175,3,69265,0.0,0.025000000000000015
9,1176,7,69324,0.0,0.057000000000000044
9,1177,9,69383,0.0,0.05500000000000004
9,1178,3,69442,0.0,0.035000000000000024
9,1179,2,69501,0.0,0.05500000000000004
9,1180,2,69560,0.0,0.04300000000000003
9,1181,5,69619,0.0,0.057000000000000044
9,1182,2,69678,0.0,0.03100000000000002
9,1183,0,69737,0.0,0.058000000000000045
9,1184,6,69796,0.0,0.058000000000000045
9,1185,2,69855,0.0,0.003
9,1186,6,69914,0.0,0.04200000000000003
9,1187,3,69973,0.0,0.04100000000000003
9,1188,3,70032,0.0,0.057000000000000044
9,1189,5,70091,0.0,0.05600000000000004
9,1190,1,70150,0.0,0.057000000000000044
9,1191,7,70209,0.0,0.05600000000000004
9,1192,7,70268,0.0,0.05300000000000004
9,1193,1,70327,0.0,0.05500000000000004
9,1194,7,70386,0.0,0.05400000000000004
9,1195,5,70445,0.0,0.057000000000000044
9,1196,2,70504,0.0,0.03400000000000002
9,1197,5,70563,0.0,0.058000000000000045
9,1198,3,70622,0.0,0.05500000000000004
9,1199,0,70681,0.0,0.02900000000000002
9,1200,4,70740,0.0,0.004
9,1201,9,70799,0.0,0.058000000000000045
9,1202,6,70858,0.0,0.007
9,1203,0,70917,0.0,0.03400000000000002
9,1204,3,70976,0.0,0.058000000000000045
9,1205,1,71035,0.0,0.058000000000000045
9,1206,8,71094,0.0,0.03400000000000002
9,1207,8,71153,0.0,0.03900000000000003
9,1208,4,71212,0.0,0.05300000000000004
9,1209,8,71271,0.0,0.035000000000000024
9,1210,3,71330,0.0,0.02100000000000001
9,1211,3,71389,0.0,0.024000000000000014
9,1212,6,71448,0.0,0.015000000000000006
9,1213,4,71507,0.0,0.017000000000000008
9,1214,3,71566,0.0,0.024000000000000014
9,1215,3,71625,0.0,0.013000000000000005
9,1216,6,71684,0.0,0.03900000000000003
9,1217,9,71743,0.0,0.03800000000000003
9,1218,3,71802,0.0,0.057000000000000044
9,1219,4,71861,0.0,0.006
9,1220,1,71920,0.0,0.04100000000000003
9,1221,4,71979,0.0,0.058000000000000045
9,1222,1,72038,0.0,0.009000000000000001
9,1223,7,72097,0.0,0.03000000000000002
9,1224,8,72156,0.0,0.03300000000000002
9,1225,4,72215,0.0,0.03400000000000002
9,1226,0,72274,0.0,0.05600000000000004
9,1227,0,72333,0.0,0.058000000000000045
9,1228,5,72392,0.0,0.05600000000000004
9,1229,4,72451,0.0,0.03900000000000003
9,1230,1,72510,0.0,0.05400000000000004
9,1231,8,72569,0.0,0.009000000000000001
9,1232,7,72628,0.0,0.05500000000000004
9,1233,6,72687,0.0,0.02000000000000001
9,1234,3,72746,0.0,0.035000000000000024
9,1235,4,72805,0.0,0.023000000000000013
9,1236,5,72864,0.0,0.006
9,1237,2,72923,0.0,0.017000000000000008
9,1238,9,72982,0.0,0.015000000000000006
9,1239,9,73041,0.0,0.0
9,1240,6,73100,0.0,0.03300000000000002
9,1241,0,73159,0.0,0.022000000000000013
9,1242,9,73218,0.0,0.0
9,1243,2,73277,0.0,0.03400000000000002
9,1244,3,73336,0.0,0.006
9,1245,1,73395,0.0,0.015000000000000006
9,1246,8,73454,0.0,0.010000000000000002
9,1247,3,73513,0.0,0.048000000000000036
9,1248,5,73572,0.0,0.057000000000000044
9,1249,3,73631,0.0,0.04500000000000003
9,1250,1,73690,0.0,0.058000000000000045
9,1251,1,73749,0.0,0.059000000000000045
9,1252,5,73808,0.0,0.05400000000000004
9,1253,7,73867,0.0,0.05300000000000004
9,1254,3,73926,0.0,0.05600000000000004
9,1255,6,73985,0.0,0.04100000000000003
9,1256,6,74044,0.0,0.024000000000000014
9,1257,8,74103,0.0,0.03100000000000002
9,1258,9,74162,0.0,0.059000000000000045
9,1259,8,74221,0.0,0.05400000000000004
9,1260,0,74280,0.0,0.05600000000000004
9,1261,1,74339,0.0,0.04300000000000003
9,1262,6,74398,0.0,0.046000000000000034
9,1263,3,74457,0.0,0.05500000000000004
9,1264,7,74516,0.0,0.026000000000000016
9,1265,8,74575,0.0,0.01800000000000001
9,1266,5,74634,0.0,0.058000000000000045
9,1267,7,74693,0.0,0.024000000000000014
9,1268,0,74752,0.0,0.026000000000000016
9,1269,6,74811,0.0,0.04200000000000003
9,1270,5,74870,0.0,0.04200000000000003
9,1271,9,74929,0.0,0.05500000000000004
9,1272,0,74988,0.0,0.03900000000000003
9,1273,3,75047,0.0,0.03900000000000003
9,1274,0,75106,0.0,0.027000000000000017
9,1275,0,75165,0.0,0.04500000000000003
9,1276,0,75224,0.0,0.012000000000000004
9,1277,9,75283,0.0,0.04000000000000003
9,1278,8,75342,0.0,0.05400000000000004
9,1279,6,75401,0.0,0.058000000000000045
9,1280,2,75460,0.0,0.035000000000000024
9,1281,3,75519,0.0,0.04100000000000003
9,1282,4,75578,0.0,0.017000000000000008
9,1283,1,75637,0.0,0.05200000000000004
9,1284,5,75696,0.0,0.013000000000000005
9,1285,0,75755,0.0,0.028000000000000018
9,1286,0,75814,0.0,0.05500000000000004
9,1287,1,75873,0.0,0.02100000000000001
9,1288,4,75932,0.0,0.016000000000000007
9,1289,7,75991,0.0,0.023000000000000013
9,1290,2,76050,0.0,0.001
9,1291,2,76109,0.0,0.05300000000000004
9,1292,0,76168,0.0,0.036000000000000025
9,1293,1,76227,0.0,0.016000000000000007
